,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,latitude,longitude,depth,EH1,EH2,AZ,EV,mag,ID
1900,1996,10,30,23,12,0.24,38.80011,-122.7434,2.302,0.007,0.004,3,0.009,2.1,30120889
1901,1996,10,31,8,24,54.349,38.79077,-122.77491,4.059,0.008,0.006,167,0.013,2.1,483355
1902,1996,11,1,11,53,16.69,38.79268,-122.74389,2.054,0.007,0.005,29,0.011,2.3,483414
1903,1996,11,4,22,54,53.611,38.79623,-122.77394,4.098,0.014,0.009,6,0.023,1.9,483693
1904,1996,11,5,21,33,30.2,38.79348,-122.74849,1.489,0.009,0.005,35,0.01,2.1,483774
1905,1996,11,8,17,14,58.88,38.77984,-122.74889,0.766,0.012,0.011,58,0.019,1.7,484076
1906,1996,11,9,7,21,38.0,38.79308,-122.74813,1.505,0.007,0.004,31,0.007,2.2,484121
1907,1996,11,9,7,34,2.91,38.79187,-122.74922,1.365,0.007,0.004,33,0.008,2.4,484122
1908,1996,11,10,1,9,8.47,38.79112,-122.7579,2.026,0.005,0.004,30,0.008,1.6,484161
1909,1996,11,10,8,29,32.547,38.79721,-122.74399,1.673,0.008,0.006,49,0.011,1.9,484176
1910,1996,11,12,23,38,34.62,38.8065,-122.771,2.192,0.009,0.006,47,0.011,2.4,484412
1911,1996,11,15,4,56,14.962,38.79465,-122.75721,1.492,0.01,0.006,42,0.013,1.9,484610
1912,1996,11,17,1,38,20.185,38.78125,-122.75798,0.826,0.011,0.009,5,0.012,2.6,484770
1913,1996,11,17,1,42,37.46,38.78481,-122.76064,0.876,0.011,0.008,18,0.011,3.1,484772
1914,1996,11,17,11,55,32.58,38.7904,-122.7583,1.772,0.017,0.013,157,0.025,1.6,1227492
1915,1996,11,17,23,17,52.667,38.79688,-122.74253,2.038,0.007,0.004,24,0.011,2.1,484877
1916,1996,11,18,6,56,23.92,38.79957,-122.74488,1.614,0.117,0.086,68,0.109,1.9,484912
1917,1996,11,18,6,56,52.772,38.79336,-122.7494,1.335,0.026,0.019,20,0.038,3.8,30121914
1918,1996,11,18,7,26,2.13,38.79037,-122.75758,1.897,0.006,0.004,20,0.008,1.8,484916
1919,1996,11,18,7,26,28.16,38.7912,-122.75716,1.916,0.005,0.004,9,0.007,1.9,30122017
1920,1996,11,18,21,1,19.76,38.79836,-122.74308,2.196,0.006,0.004,47,0.009,1.8,484973
1921,1996,11,22,22,11,18.654,38.78121,-122.76415,1.74,0.006,0.003,174,0.006,2.8,485352
1922,1996,11,25,6,52,55.45,38.79057,-122.77139,4.402,0.007,0.006,172,0.014,1.6,485556
1923,1996,11,25,11,35,20.705,38.78996,-122.75868,1.939,0.005,0.004,5,0.009,1.6,485564
1924,1996,11,27,6,11,15.601,38.80189,-122.76588,2.061,0.012,0.007,30,0.014,2.3,485826
1925,1996,12,1,11,49,39.5,38.78254,-122.76172,2.039,0.005,0.005,177,0.009,1.9,486364
1926,1996,12,4,21,21,15.36,38.79825,-122.75875,2.546,0.02,0.014,165,0.031,4.1,486680
1927,1996,12,7,22,53,49.987,38.78035,-122.76483,1.973,0.005,0.003,172,0.007,1.8,487018
1928,1996,12,12,11,5,17.406,38.79412,-122.74383,1.475,0.007,0.006,57,0.01,1.7,487451
1929,1996,12,14,16,43,23.655,38.77548,-122.76882,1.539,0.014,0.009,25,0.018,2.3,487738
1930,1996,12,16,9,13,10.79,38.78992,-122.77162,4.471,0.01,0.007,47,0.013,1.9,487949
1931,1996,12,17,18,50,52.574,38.7972,-122.74885,0.228,0.027,0.018,10,0.044,1.6,1227690
1932,1996,12,29,3,21,52.596,38.79324,-122.74792,2.141,0.008,0.006,124,0.016,1.6,489325
1933,1997,1,1,5,56,14.5,38.79156,-122.75767,1.79,0.015,0.012,177,0.037,1.7,1227775
1934,1997,1,2,12,37,9.935,38.79343,-122.74588,1.325,0.007,0.004,27,0.01,2.6,489665
1935,1997,1,2,15,57,51.193,38.78175,-122.76304,2.217,0.012,0.008,3,0.016,1.6,1227785
1936,1997,1,3,15,36,7.51,38.78202,-122.76229,2.234,0.005,0.005,136,0.007,1.6,489825
1937,1997,1,8,13,36,52.85,38.79292,-122.74899,2.038,0.009,0.006,42,0.012,1.6,490388
1938,1997,1,11,1,54,39.345,38.7807,-122.76412,2.115,0.01,0.005,5,0.009,2.0,490586
1939,1997,1,11,1,55,2.52,38.78076,-122.76403,2.012,0.005,0.004,1,0.007,1.6,30125325
1940,1997,1,11,3,57,45.034,38.79474,-122.77475,4.226,0.016,0.01,56,0.024,1.8,490589
1941,1997,1,12,4,35,18.946,38.77524,-122.74799,2.691,0.007,0.006,133,0.009,1.8,490709
1942,1997,1,13,0,58,54.228,38.80187,-122.74292,2.34,0.011,0.005,15,0.013,1.6,490840
1943,1997,1,16,14,40,5.09,38.78188,-122.76176,2.135,0.006,0.003,168,0.007,1.7,491330
1944,1997,1,20,10,38,19.974,38.78123,-122.76334,2.265,0.005,0.005,73,0.008,1.6,491818
1945,1997,1,21,16,15,58.23,38.79133,-122.75753,2.118,0.006,0.004,25,0.008,1.6,491955
1946,1997,1,29,2,1,4.045,38.79157,-122.75829,2.004,0.005,0.004,55,0.009,1.6,492958
1947,1997,1,30,12,1,35.055,38.78057,-122.76372,2.175,0.006,0.006,56,0.009,1.8,493126
1948,1997,2,5,6,54,11.92,38.78589,-122.75594,2.097,0.009,0.007,157,0.01,2.0,494061
1949,1997,2,5,15,23,39.34,38.80087,-122.74238,2.545,0.008,0.005,29,0.015,2.3,494097
1950,1997,2,7,15,1,22.99,38.78569,-122.75725,1.934,0.01,0.007,159,0.011,1.9,494281
1951,1997,2,8,5,8,27.05,38.78153,-122.76235,2.128,0.005,0.003,179,0.005,2.1,494351
1952,1997,2,8,14,25,57.26,38.7916,-122.75878,1.968,0.006,0.004,35,0.007,2.6,494361
1953,1997,2,9,10,27,26.153,38.78289,-122.76262,2.422,0.006,0.006,180,0.015,2.3,494441
1954,1997,2,10,14,33,57.401,38.78061,-122.76449,1.921,0.005,0.004,1,0.008,1.8,494552
1955,1997,2,16,2,28,45.252,38.78799,-122.77542,1.958,0.013,0.007,28,0.013,3.0,30127494
1956,1997,2,16,17,19,56.78,38.78514,-122.75721,1.889,0.009,0.007,165,0.01,2.3,495202
1957,1997,2,18,2,15,56.946,38.79291,-122.74813,1.531,0.012,0.007,20,0.014,3.3,495387
1958,1997,2,19,14,44,24.44,38.80647,-122.76794,3.782,0.015,0.009,178,0.025,1.7,495528
1959,1997,2,20,10,53,44.78,38.78558,-122.75617,2.194,0.02,0.014,6,0.029,1.6,1228142
1960,1997,2,20,20,30,22.314,38.78113,-122.76443,2.415,0.006,0.004,167,0.007,1.7,495655
1961,1997,2,22,2,50,59.551,38.7807,-122.76461,2.106,0.005,0.004,177,0.006,1.8,495795
1962,1997,2,23,3,55,28.345,38.78299,-122.76178,2.439,0.006,0.006,28,0.011,1.9,495880
1963,1997,2,27,20,35,42.76,38.78773,-122.77496,2.663,0.009,0.008,59,0.01,1.7,496377
1964,1997,3,1,22,48,27.6,38.79162,-122.7582,1.932,0.005,0.004,17,0.008,1.8,496571
1965,1997,3,3,1,11,37.98,38.7865,-122.77456,2.313,0.009,0.007,56,0.008,2.0,496667
1966,1997,3,3,1,14,15.11,38.78595,-122.77456,2.291,0.009,0.006,65,0.007,2.3,496668
1967,1997,3,4,12,33,51.964,38.79229,-122.74151,2.327,0.005,0.004,40,0.009,2.0,496833
1968,1997,3,5,2,52,30.943,38.78223,-122.7617,2.357,0.008,0.008,166,0.02,1.7,496928
1969,1997,3,7,6,20,1.93,38.79204,-122.759,2.318,0.007,0.005,5,0.01,1.6,497127
1970,1997,3,7,20,15,42.88,38.78514,-122.75684,2.017,0.01,0.007,154,0.009,1.7,497187
1971,1997,3,17,2,23,30.15,38.78576,-122.75638,2.203,0.01,0.008,150,0.014,1.6,498219
1972,1997,3,18,17,34,22.14,38.792,-122.74158,2.03,0.006,0.005,48,0.008,1.7,498446
1973,1997,3,19,14,6,53.425,38.79056,-122.75804,1.89,0.005,0.003,18,0.007,2.3,498590
1974,1997,3,20,23,1,13.444,38.78048,-122.76358,1.983,0.005,0.004,3,0.006,1.8,498785
1975,1997,3,28,7,49,41.145,38.78884,-122.7736,2.61,0.009,0.008,87,0.012,1.9,499781
1976,1997,3,29,18,53,15.299,38.80051,-122.73331,2.096,0.014,0.01,112,0.018,1.6,499929
1977,1997,4,3,6,32,10.33,38.78277,-122.77292,2.101,0.008,0.007,62,0.011,2.5,500275
1978,1997,4,6,2,17,29.055,38.7924,-122.77163,4.451,0.011,0.007,74,0.017,1.7,500524
1979,1997,4,6,6,37,32.78,38.78561,-122.75652,1.683,0.014,0.008,170,0.01,1.6,500527
1980,1997,4,8,15,0,9.104,38.78097,-122.76424,2.178,0.006,0.003,172,0.006,1.8,500726
1981,1997,4,10,8,29,23.748,38.78151,-122.76334,2.29,0.006,0.004,174,0.006,1.8,500838
1982,1997,4,14,11,27,37.837,38.79161,-122.75776,2.254,0.007,0.004,38,0.009,3.2,501246
1983,1997,4,14,11,30,25.85,38.80043,-122.75362,1.42,0.016,0.012,54,0.03,1.6,51011845
1984,1997,4,16,17,5,50.42,38.79012,-122.75782,1.746,0.006,0.005,7,0.009,1.6,30131610
1985,1997,4,17,8,31,9.65,38.80416,-122.76768,2.249,0.007,0.006,91,0.01,1.9,30131661
1986,1997,4,18,14,52,19.27,38.78241,-122.76224,2.388,0.007,0.005,12,0.011,1.9,501776
1987,1997,4,22,11,30,57.467,38.78125,-122.76318,1.994,0.006,0.006,9,0.008,1.6,502213
1988,1997,4,26,8,28,20.02,38.79126,-122.77793,1.891,0.011,0.009,23,0.012,2.0,502547
1989,1997,4,29,11,45,3.07,38.77873,-122.76969,1.066,0.015,0.011,9,0.025,1.6,30132439
1990,1997,4,29,12,41,10.545,38.79149,-122.7726,4.423,0.007,0.006,4,0.015,1.9,502964
1991,1997,4,30,20,0,7.418,38.80103,-122.77727,1.228,0.012,0.009,22,0.017,1.6,503095
1992,1997,5,15,6,34,1.126,38.78546,-122.7571,1.886,0.009,0.006,1,0.011,2.4,505161
1993,1997,5,15,19,41,4.88,38.80376,-122.75413,1.309,0.006,0.006,164,0.011,1.9,30133570
1994,1997,5,17,0,36,44.35,38.80772,-122.75367,1.522,0.008,0.006,25,0.012,1.7,505370
1995,1997,5,22,13,10,5.244,38.78113,-122.76317,1.993,0.006,0.005,110,0.007,1.8,506036
1996,1997,5,30,15,39,25.913,38.79698,-122.74162,2.148,0.009,0.006,13,0.011,2.5,507041
1997,1997,5,31,23,44,25.459,38.79457,-122.77589,4.066,0.014,0.011,22,0.018,2.2,507181
1998,1997,6,3,17,7,15.91,38.80754,-122.75777,1.557,0.011,0.006,165,0.013,2.3,507477
1999,1997,6,7,18,44,59.38,38.79343,-122.74883,2.024,0.006,0.004,37,0.008,2.1,507921
2000,1997,6,10,21,47,55.56,38.79285,-122.7754,1.914,0.038,0.014,9,0.042,1.8,508289
2001,1997,6,17,10,26,15.12,38.79126,-122.77169,4.457,0.008,0.007,173,0.015,1.8,508923
2002,1997,6,21,7,16,8.169,38.80748,-122.77553,1.241,0.022,0.017,11,0.043,1.6,40029806
2003,1997,6,21,7,16,46.96,38.80746,-122.77627,1.476,0.01,0.007,22,0.012,1.9,30136074
2004,1997,7,3,19,21,25.34,38.78579,-122.75682,2.314,0.01,0.007,142,0.014,1.6,511020
2005,1997,7,19,13,59,47.93,38.79368,-122.7434,1.759,0.006,0.005,57,0.008,2.2,513524
2006,1997,7,23,0,54,41.289,38.79487,-122.74367,1.858,0.012,0.008,149,0.016,1.6,513928
2007,1997,7,25,11,2,56.6,38.80186,-122.74261,2.282,0.006,0.003,33,0.008,1.8,514223
2008,1997,8,1,23,52,45.515,38.77708,-122.76906,1.24,0.016,0.01,146,0.057,1.6,515276
2009,1997,8,3,1,26,45.351,38.80374,-122.77169,2.206,0.008,0.006,19,0.009,1.6,515444
2010,1997,8,3,6,41,19.298,38.77694,-122.74616,3.255,0.008,0.006,164,0.013,1.8,515495
2011,1997,8,4,3,57,13.435,38.79987,-122.742,2.231,0.007,0.006,46,0.009,1.7,515611
2012,1997,8,9,15,34,56.026,38.79607,-122.75099,1.306,0.007,0.005,49,0.01,2.2,516481
2013,1997,8,11,23,37,49.38,38.78542,-122.73403,1.175,0.023,0.014,140,0.028,1.6,516666
2014,1997,8,14,23,55,30.36,38.78502,-122.77507,4.384,0.011,0.009,51,0.02,2.0,517083
2015,1997,8,17,21,14,32.59,38.80118,-122.77133,1.352,0.011,0.008,177,0.016,1.8,517572
2016,1997,8,17,21,19,43.655,38.80086,-122.77126,1.317,0.018,0.011,179,0.026,1.6,51017460
2017,1997,8,18,22,37,4.131,38.79464,-122.75193,1.146,0.007,0.005,56,0.008,2.5,517736
2018,1997,8,20,19,6,5.36,38.80554,-122.76784,2.229,0.007,0.006,8,0.009,2.0,518035
2019,1997,8,25,13,48,34.765,38.79889,-122.74282,2.13,0.007,0.005,23,0.009,2.2,518616
2020,1997,8,26,5,23,53.223,38.79639,-122.74383,1.897,0.017,0.013,117,0.037,1.6,51017830
2021,1997,8,26,22,45,33.0,38.8012,-122.7426,2.221,0.015,0.013,142,0.023,1.6,51017863
2022,1997,8,31,4,56,22.99,38.79123,-122.77179,4.43,0.009,0.007,31,0.015,2.4,519268
2023,1997,9,1,0,5,59.28,38.80618,-122.77788,1.35,0.012,0.01,34,0.015,1.6,519351
2024,1997,9,1,3,56,0.363,38.78045,-122.771,1.4,0.014,0.011,4,0.022,1.6,519377
2025,1997,9,5,11,29,15.445,38.78393,-122.74287,0.946,0.014,0.01,154,0.02,1.8,40034185
2026,1997,9,5,23,6,4.76,38.7766,-122.75609,0.78,0.009,0.006,129,0.011,2.3,519990
2027,1997,9,5,23,25,23.32,38.79238,-122.75814,1.94,0.008,0.006,87,0.013,1.8,30142263
2028,1997,9,6,8,4,45.04,38.79092,-122.75704,1.999,0.006,0.004,4,0.008,2.9,520049
2029,1997,9,14,12,3,13.16,38.78432,-122.75609,1.595,0.01,0.007,171,0.011,2.0,521102
2030,1997,9,14,13,10,36.635,38.78816,-122.77308,2.774,0.009,0.007,61,0.01,2.4,521106
2031,1997,9,18,6,38,15.81,38.78873,-122.76743,0.318,0.016,0.012,139,0.037,1.6,40034921
2032,1997,9,25,8,7,37.368,38.79912,-122.77497,1.299,0.011,0.01,133,0.016,2.8,522512
2033,1997,9,25,8,8,17.435,38.80008,-122.7758,1.454,0.012,0.009,43,0.016,1.6,30144405
2034,1997,9,25,8,8,56.811,38.80103,-122.77528,2.584,0.026,0.024,167,0.071,1.6,30144406
2035,1997,9,26,10,30,8.03,38.78566,-122.75791,1.57,0.011,0.007,162,0.011,1.7,522641
2036,1997,9,29,9,43,11.926,38.80143,-122.76993,1.639,0.009,0.007,74,0.012,2.0,523181
2037,1997,9,30,15,42,47.256,38.80216,-122.75565,1.012,0.015,0.012,124,0.04,1.7,40036015
2038,1997,9,30,15,44,0.57,38.80297,-122.75378,1.063,0.011,0.008,117,0.016,1.9,30144266
2039,1997,9,30,15,44,38.329,38.80294,-122.75509,1.087,0.009,0.007,102,0.014,1.9,30144783
2040,1997,9,30,15,45,21.806,38.80227,-122.75602,1.142,0.009,0.007,96,0.014,1.9,30144267
2041,1997,9,30,15,46,49.233,38.80233,-122.75462,1.129,0.009,0.007,109,0.014,1.8,30144268
2042,1997,10,2,11,5,28.089,38.7937,-122.73978,2.011,0.011,0.008,25,0.016,2.3,523719
2043,1997,10,6,12,17,18.765,38.78534,-122.77217,1.559,0.015,0.012,12,0.018,3.2,524264
2044,1997,10,6,12,25,28.03,38.78455,-122.77303,1.662,0.027,0.011,10,0.023,1.7,40036464
2045,1997,10,6,13,19,59.67,38.79346,-122.74283,2.116,0.006,0.005,179,0.009,2.1,524275
2046,1997,10,6,13,32,54.97,38.78638,-122.77476,2.237,0.01,0.008,71,0.012,2.5,524276
2047,1997,10,6,19,14,9.12,38.78593,-122.77262,3.573,0.008,0.006,72,0.015,1.7,524313
2048,1997,10,7,1,39,14.606,38.79376,-122.75443,0.686,0.016,0.015,26,0.037,1.9,40036562
2049,1997,10,7,11,19,23.73,38.8075,-122.76848,2.332,0.008,0.007,31,0.009,2.2,30221216
2050,1997,10,9,3,53,53.6,38.79326,-122.7397,1.498,0.007,0.005,160,0.01,1.7,524853
2051,1997,10,9,17,59,26.92,38.79824,-122.75606,1.339,0.012,0.009,129,0.021,1.9,524957
2052,1997,10,10,17,45,4.54,38.77978,-122.74955,4.68,0.014,0.01,97,0.023,1.8,525117
2053,1997,10,22,8,20,59.577,38.80041,-122.77186,2.07,0.009,0.006,22,0.009,1.9,527815
2054,1997,10,23,22,49,32.36,38.79598,-122.76104,8.899,0.288,0.031,147,0.322,1.6,528236
2055,1997,10,25,4,13,11.99,38.80676,-122.74865,2.292,0.01,0.008,54,0.016,1.9,528494
2056,1997,11,1,1,49,4.29,38.78225,-122.7474,0.675,0.013,0.009,14,0.015,1.9,530217
2057,1997,11,1,6,14,17.791,38.79838,-122.7374,2.226,0.007,0.004,18,0.007,1.7,530251
2058,1997,11,4,16,0,1.5,38.79928,-122.73509,2.346,0.005,0.003,32,0.006,2.2,531447
2059,1997,11,6,2,6,2.4,38.80074,-122.74502,1.132,0.012,0.009,56,0.022,1.8,531972
2060,1997,11,6,14,51,30.501,38.78657,-122.75554,0.978,0.009,0.006,34,0.01,2.1,532105
2061,1997,11,7,17,22,59.4,38.79759,-122.75085,1.223,0.017,0.011,25,0.019,2.1,532399
2062,1997,11,11,18,9,26.354,38.77764,-122.74725,3.743,0.012,0.008,125,0.021,2.7,533532
2063,1997,11,11,22,19,16.5,38.78547,-122.77534,1.433,0.021,0.016,137,0.036,1.8,40041157
2064,1997,11,14,2,9,18.244,38.77707,-122.74616,3.368,0.007,0.007,74,0.014,2.0,534329
2065,1997,11,17,16,6,4.32,38.79048,-122.7586,1.729,0.007,0.004,22,0.008,2.1,30156185
2066,1997,11,21,16,47,8.453,38.78655,-122.75178,0.846,0.017,0.014,85,0.037,1.6,40044196
2067,1997,11,21,20,15,8.623,38.79594,-122.75084,2.056,0.007,0.005,48,0.011,2.1,536618
2068,1997,11,22,22,4,36.72,38.77891,-122.76715,1.181,0.017,0.012,34,0.025,1.8,40045072
2069,1997,11,22,23,8,20.993,38.80015,-122.73679,2.318,0.006,0.005,177,0.006,1.7,537004
2070,1997,11,27,1,26,22.34,38.80499,-122.77585,2.226,0.012,0.006,15,0.014,2.2,538562
2071,1997,11,27,1,32,18.94,38.80551,-122.77575,2.248,0.028,0.016,175,0.024,1.6,51031287
2072,1997,11,27,13,40,5.505,38.78276,-122.77481,1.533,0.018,0.011,177,0.023,1.6,538686
2073,1997,11,27,20,39,10.981,38.78456,-122.74561,1.069,0.011,0.007,179,0.014,3.0,538761
2074,1997,11,28,7,35,4.93,38.8004,-122.77512,1.944,0.014,0.011,18,0.022,1.6,538882
2075,1997,12,5,9,39,28.228,38.80293,-122.77018,2.263,0.007,0.006,39,0.009,1.9,541188
2076,1997,12,5,23,10,23.88,38.79641,-122.74089,1.821,0.011,0.007,22,0.011,3.1,541335
2077,1997,12,6,21,38,56.505,38.79369,-122.75255,1.071,0.01,0.007,163,0.013,1.6,541577
2078,1997,12,11,6,43,28.553,38.78062,-122.76108,1.51,0.008,0.005,163,0.009,1.7,542719
2079,1997,12,17,22,1,1.2,38.79366,-122.75169,1.912,0.007,0.004,48,0.008,2.2,544523
2080,1997,12,20,0,16,27.015,38.80372,-122.77765,1.217,0.019,0.015,18,0.032,1.6,51037423
2081,1997,12,20,4,57,57.02,38.78559,-122.75834,1.89,0.009,0.006,169,0.01,2.1,545022
2082,1997,12,20,20,26,41.68,38.79025,-122.75779,2.053,0.015,0.011,175,0.02,2.0,545240
2083,1997,12,20,22,0,25.6,38.80005,-122.73633,2.3,0.005,0.003,24,0.006,2.4,545279
2084,1997,12,22,9,48,29.21,38.79445,-122.75263,2.084,0.007,0.005,138,0.012,2.0,545732
2085,1997,12,27,4,47,25.542,38.80094,-122.7708,1.558,0.011,0.01,168,0.014,2.8,546491
2086,1997,12,27,4,51,57.61,38.80179,-122.77003,2.019,0.009,0.008,171,0.011,1.6,546492
2087,1997,12,27,11,16,37.3,38.7941,-122.77504,0.849,0.019,0.017,24,0.03,1.6,546529
2088,1997,12,29,1,24,9.895,38.79956,-122.73741,2.392,0.005,0.003,28,0.008,2.0,546869
2089,1997,12,29,13,9,4.135,38.78472,-122.77389,4.105,0.01,0.007,106,0.016,1.6,546953
2090,1997,12,30,19,15,27.605,38.78566,-122.75594,1.691,0.009,0.007,151,0.011,2.5,547357
2091,1998,1,2,12,12,35.925,38.79971,-122.73551,2.343,0.026,0.015,105,0.036,1.6,40056825
2092,1998,1,5,21,15,7.62,38.78446,-122.77223,2.62,0.006,0.005,138,0.009,1.7,549685
2093,1998,1,6,16,20,15.81,38.77533,-122.74812,2.374,0.008,0.005,127,0.009,2.1,550008
2094,1998,1,6,22,31,27.42,38.79887,-122.73665,2.379,0.006,0.004,15,0.012,1.6,550091
2095,1998,1,7,20,12,56.32,38.79065,-122.75745,2.245,0.015,0.012,177,0.021,1.7,40059267
2096,1998,1,8,5,55,33.89,38.7988,-122.73552,2.378,0.005,0.003,46,0.006,2.0,550400
2097,1998,1,8,18,49,36.299,38.79989,-122.73583,2.33,0.017,0.013,77,0.019,1.6,40059491
2098,1998,1,8,21,31,8.52,38.79904,-122.74072,2.187,0.006,0.004,37,0.008,2.1,550545
2099,1998,1,9,13,15,55.224,38.77555,-122.7478,2.714,0.007,0.006,118,0.009,1.9,550699
2100,1998,1,9,21,51,17.66,38.79143,-122.7576,2.127,0.005,0.004,6,0.007,1.7,550815
2101,1998,1,11,4,48,5.08,38.78477,-122.77381,1.212,0.015,0.012,99,0.029,2.0,551120
2102,1998,1,11,15,9,27.985,38.79746,-122.73972,1.336,0.013,0.009,25,0.017,1.8,551204
2103,1998,1,12,17,9,54.28,38.79295,-122.74472,2.135,0.007,0.005,6,0.01,2.2,551432
2104,1998,1,12,19,10,5.36,38.80576,-122.77668,1.322,0.009,0.007,27,0.012,2.5,30221893
2105,1998,1,14,13,0,37.86,38.79177,-122.77775,0.919,0.019,0.016,55,0.03,1.6,551758
2106,1998,1,14,19,5,33.753,38.80119,-122.73608,2.412,0.005,0.004,35,0.008,2.3,551807
2107,1998,1,15,18,24,18.79,38.79801,-122.73549,2.185,0.009,0.007,34,0.012,2.8,551970
2108,1998,1,16,12,14,16.807,38.7845,-122.75077,0.404,0.021,0.016,14,0.043,1.6,51045235
2109,1998,1,17,10,26,21.14,38.79947,-122.73478,2.459,0.005,0.003,30,0.007,1.8,552325
2110,1998,1,17,13,19,56.28,38.79574,-122.77541,1.277,0.014,0.01,15,0.019,1.8,552342
2111,1998,1,19,19,13,59.555,38.80028,-122.737,2.334,0.005,0.003,22,0.005,2.2,552668
2112,1998,1,20,11,47,37.155,38.80608,-122.75469,1.246,0.014,0.01,12,0.037,1.7,51045717
2113,1998,1,25,15,48,0.474,38.77994,-122.75056,4.309,0.012,0.01,85,0.025,2.0,553477
2114,1998,1,27,7,14,29.55,38.79135,-122.7764,2.093,0.011,0.008,20,0.013,1.9,553746
2115,1998,1,27,13,18,5.025,38.78908,-122.77456,1.193,0.023,0.021,148,0.048,1.8,51046192
2116,1998,1,27,17,43,26.56,38.8001,-122.73556,2.277,0.009,0.007,33,0.01,3.2,553797
2117,1998,1,28,2,48,0.536,38.80217,-122.77338,2.172,0.02,0.015,174,0.025,1.7,51046239
2118,1998,2,1,14,3,43.295,38.78987,-122.75954,2.132,0.017,0.011,6,0.023,1.7,51046559
2119,1998,2,2,21,10,57.411,38.80274,-122.76906,1.98,0.012,0.009,45,0.021,3.3,554834
2120,1998,2,2,21,12,28.406,38.80011,-122.77052,2.027,0.026,0.009,11,0.022,1.8,51046637
2121,1998,2,3,13,12,35.72,38.79036,-122.75782,1.807,0.009,0.004,7,0.009,2.3,555012
2122,1998,2,5,17,42,20.6,38.78834,-122.77387,1.755,0.018,0.014,132,0.028,1.9,555424
2123,1998,2,8,6,35,30.726,38.77578,-122.75159,0.931,0.013,0.009,150,0.022,2.4,555771
2124,1998,2,8,17,28,55.12,38.80792,-122.74748,0.954,0.012,0.006,167,0.013,1.8,555823
2125,1998,2,10,15,51,33.986,38.77537,-122.74764,2.289,0.022,0.013,175,0.025,1.6,51047181
2126,1998,2,11,9,1,8.05,38.78708,-122.74904,0.919,2.084,0.193,90,3.721,1.9,556370
2127,1998,2,12,8,42,45.25,38.79156,-122.75793,2.525,0.008,0.006,79,0.015,1.6,556496
2128,1998,2,13,15,34,42.44,38.79946,-122.73813,2.287,0.017,0.009,126,0.022,1.6,40063006
2129,1998,2,15,7,5,59.61,38.80023,-122.73755,2.086,0.015,0.012,60,0.026,1.7,556844
2130,1998,2,16,19,5,21.4,38.77644,-122.74665,3.001,0.02,0.018,32,0.022,1.6,40063272
2131,1998,2,23,8,3,10.885,38.79268,-122.77302,1.58,0.012,0.007,16,0.015,1.8,557882
2132,1998,2,24,14,42,55.367,38.78847,-122.77458,3.641,0.01,0.009,115,0.021,1.6,558014
2133,1998,2,25,3,15,4.675,38.78485,-122.77168,1.638,0.013,0.012,51,0.024,1.7,40063802
2134,1998,2,26,21,52,14.016,38.80353,-122.73715,2.506,0.006,0.004,15,0.006,1.6,30166394
2135,1998,2,27,22,1,9.78,38.78128,-122.76257,1.949,0.005,0.004,172,0.006,1.8,558530
2136,1998,2,28,4,53,41.065,38.79868,-122.74124,1.296,0.012,0.01,37,0.016,1.9,558592
2137,1998,3,1,0,20,6.831,38.796,-122.75184,1.253,0.009,0.005,45,0.012,1.9,558709
2138,1998,3,1,18,41,54.72,38.79239,-122.75699,2.648,0.006,0.005,3,0.011,1.7,558820
2139,1998,3,1,21,48,1.616,38.77892,-122.76404,0.953,0.016,0.012,11,0.025,1.6,558861
2140,1998,3,2,0,27,28.084,38.78979,-122.75299,0.98,0.017,0.012,24,0.03,1.6,558875
2141,1998,3,3,17,19,17.48,38.792,-122.75854,2.505,0.006,0.005,16,0.011,2.0,559166
2142,1998,3,10,6,20,42.75,38.79288,-122.77782,2.073,0.013,0.009,6,0.017,1.7,560867
2143,1998,3,10,12,39,25.405,38.78816,-122.77378,3.005,0.01,0.009,47,0.022,1.9,560907
2144,1998,3,11,10,22,32.54,38.78489,-122.75819,1.426,0.011,0.007,168,0.011,2.4,561190
2145,1998,3,11,21,52,47.64,38.7858,-122.75719,2.227,0.01,0.008,144,0.013,1.9,561320
2146,1998,3,13,20,31,27.24,38.79052,-122.75755,2.434,0.039,0.017,130,0.064,1.8,30168302
2147,1998,3,19,2,13,10.6,38.79194,-122.77569,2.843,0.025,0.019,9,0.039,1.9,562696
2148,1998,3,22,17,4,8.98,38.78482,-122.77291,1.87,0.01,0.007,156,0.011,1.8,563338
2149,1998,3,23,17,3,1.22,38.78503,-122.75789,1.662,0.01,0.007,162,0.01,2.4,563484
2150,1998,3,23,23,43,14.66,38.78937,-122.77503,2.011,0.026,0.023,65,0.04,1.6,563523
2151,1998,3,28,2,31,59.42,38.79197,-122.77678,2.122,0.013,0.01,69,0.014,3.1,564291
2152,1998,3,28,16,23,39.05,38.79935,-122.7344,2.515,0.005,0.004,50,0.009,2.2,564482
2153,1998,3,29,16,46,54.595,38.80458,-122.77313,2.264,0.008,0.006,165,0.016,1.7,564751
2154,1998,3,29,19,13,10.64,38.79165,-122.77537,3.254,0.009,0.008,19,0.019,2.5,564780
2155,1998,3,30,14,47,20.147,38.78536,-122.75718,2.615,0.019,0.014,143,0.038,1.8,40066629
2156,1998,3,31,11,44,9.927,38.77556,-122.74849,2.53,0.008,0.006,153,0.012,2.9,565085
