year;time;latitude;longitude;depth;mag;a;b;c;d;e;f
2014;2724.357805;-19.967;-70.999;23.4;4.9;2014;5;17;10;17;59
2014;2724.362545;-19.953;-70.993;18.8;3.8;2014;5;17;10;24;49
2014;2724.404323;-19.966;-71.014;22.7;3.8;2014;5;17;11;24;59
2014;2724.614534;-19.481;-70.683;30;3.5;2014;5;17;16;27;41
2014;2724.713563;-23.896;-67.001;241;4.5;2014;5;17;18;50;17
2014;2724.76801;-20.146;-70.856;23.2;3.9;2014;5;17;20;8;41
2014;2725.602188;-19.818;-71.035;57.6;3.5;2014;5;18;16;9;54
2014;2725.63694;-24.31;-67.382;191.8;3.5;2014;5;18;16;59;57
2014;2725.806288;-23.333;-68.865;103;3.6;2014;5;18;21;3;48
2014;2725.895231;-21.737;-68.575;114.5;3.5;2014;5;18;23;11;53
2014;2725.902119;-19.99;-70.965;28.7;3.7;2014;5;18;23;21;48
2014;2726.391905;-21.465;-68.442;112.5;3.9;2014;5;19;11;7;6
2014;2726.57194;-19.771;-71.027;19.5;3.5;2014;5;19;15;26;21
2014;2726.576001;-21.943;-67.602;192.3;3.5;2014;5;19;15;32;12
2014;2726.714729;-23.273;-66.946;255;3.5;2014;5;19;18;51;58
2014;2726.842312;-20.803;-68.976;93.7;4.2;2014;5;19;21;55;41
2014;2727.008084;-19.506;-70.667;28.1;3.7;2014;5;20;1;54;24
2014;2727.195813;-20.975;-69.851;87.2;3.5;2014;5;20;6;24;43
2014;2727.22844;-21.983;-68.558;119.8;3.7;2014;5;20;7;11;42
2014;2727.435896;-19.284;-71.04;49;3.5;2014;5;20;12;10;27
2014;2727.97405;-22.819;-69.611;70.8;3.6;2014;5;21;1;5;23
2014;2728.002774;-21.941;-68.587;117;3.8;2014;5;21;1;46;45
2014;2728.087565;-18.896;-69.516;100.6;3.5;2014;5;21;3;48;51
2014;2728.133254;-19.29;-69.449;95.8;3.6;2014;5;21;4;54;38
2014;2728.637674;-22.704;-68.826;89;3.9;2014;5;21;17;1;0
2014;2728.734789;-19.953;-70.862;29.6;4.2;2014;5;21;19;20;51
2014;2728.735446;-20.142;-70.804;22.1;4.2;2014;5;21;19;21;48
2014;2729.527065;-20.333;-69.899;61.2;4.4;2014;5;22;14;21;43
2014;2729.664831;-19.81;-69.273;97.5;3.6;2014;5;22;17;40;7
2014;2729.829538;-20.155;-70.424;35.8;3.8;2014;5;22;21;37;17
2014;2729.863799;-21.102;-69.014;111.4;3.6;2014;5;22;22;26;37
2014;2730.414228;-21.125;-68.919;115.2;4.1;2014;5;23;11;39;14
2014;2730.768201;-21.252;-68.702;120.1;4.2;2014;5;23;20;8;58
2014;2730.901594;-22.397;-67.601;181.9;3.6;2014;5;23;23;21;3
2014;2730.904204;-21.858;-68.457;115.4;3.9;2014;5;23;23;24;48
2014;2731.264138;-20.327;-69.991;57.3;3.6;2014;5;24;8;3;7
2014;2731.43129;-20.328;-70.001;58.4;4;2014;5;24;12;3;49
2014;2731.465941;-21.234;-68.652;114.5;4.3;2014;5;24;12;53;42
2014;2731.493288;-21.239;-68.654;113.9;3.8;2014;5;24;13;33;5
2014;2731.515382;-19.031;-69.497;119;3.5;2014;5;24;14;4;54
2014;2731.644881;-20.593;-70.936;26.1;3.6;2014;5;24;17;11;23
2014;2731.960912;-21.056;-67.561;180.3;3.5;2014;5;25;0;46;28
2014;2731.995885;-20.801;-69.122;111.2;3.7;2014;5;25;1;36;50
2014;2732.55069;-23.431;-68.829;102.4;4;2014;5;25;14;55;45
2014;2732.645628;-20.138;-71.005;18.6;4.1;2014;5;25;17;12;27
2014;2732.648878;-19.394;-70.506;27.2;4.1;2014;5;25;17;17;8
2014;2732.653381;-19.376;-70.513;24.7;4.3;2014;5;25;17;23;37
2014;2734.065051;-21.937;-68.492;108;3.7;2014;5;27;3;16;25
2014;2734.07773;-20.844;-70.478;32.4;5.1;2014;5;27;3;34;41
2014;2734.324607;-18.413;-71.015;34.7;3.9;2014;5;27;9;30;11
2014;2734.47228;-19.733;-70.87;25;4.1;2014;5;27;13;2;50
2014;2734.77998;-20.845;-70.475;32.4;3.7;2014;5;27;20;25;55
2014;2734.957387;-21.613;-70.404;27.8;3.5;2014;5;28;0;41;23
2014;2735.023981;-18.267;-69.36;131.9;4.4;2014;5;28;2;17;17
2014;2735.063233;-21.7;-68.542;121.8;4.1;2014;5;28;3;13;48
2014;2735.217721;-20.261;-70.448;34.8;3.9;2014;5;28;6;56;16
2014;2735.249337;-23.08;-70.905;25;4.4;2014;5;28;7;41;48
2014;2735.688403;-20.233;-70.8;24.1;4.9;2014;5;28;18;14;3
2014;2735.704102;-20.267;-70.803;20;3.8;2014;5;28;18;36;39
2014;2735.850198;-19.879;-71.116;22.1;3.7;2014;5;28;22;7;2
2014;2735.861744;-19.862;-71.092;54.9;4.9;2014;5;28;22;23;40
2014;2736.161749;-19.925;-70.975;27.6;3.9;2014;5;29;5;35;40
2014;2736.328682;-23.978;-67.016;220.7;3.5;2014;5;29;9;36;3
2014;2737.35856;-22.114;-68.689;109.3;4.2;2014;5;30;10;19;5
2014;2737.415898;-21.301;-69.973;62.4;5.6;2014;5;30;11;41;39
2014;2737.57619;-21.295;-69.978;62.5;5.9;2014;5;30;15;32;28
2014;2738.001349;-20.14;-70.518;33.1;3.6;2014;5;31;1;44;42
2014;2738.236953;-22.55;-69.296;81.3;3.5;2014;5;31;7;23;58
2014;2738.295396;-20.559;-71.095;9.5;3.7;2014;5;31;8;48;7
2014;2738.315833;-19.805;-70.56;30.7;4.4;2014;5;31;9;17;33
2014;2738.698197;-21.503;-69.667;18.8;3.7;2014;5;31;18;28;9
2014;2738.043736;-20.517;-71.014;39.9;3.5;2014;6;1;2;45;44
2014;2738.488053;-19.651;-71.114;50.7;3.8;2014;6;1;13;25;33
2014;2738.585122;-19.994;-71.083;18.2;3.5;2014;6;1;15;45;20
2014;2738.640016;-22.624;-69.528;44.5;4.4;2014;6;1;17;4;22
2014;2738.724873;-24.125;-67.19;194.6;3.8;2014;6;1;19;6;34
2014;2738.776827;-24.086;-67.207;181.4;4.5;2014;6;1;20;21;23
2014;2739.270335;-22.171;-68.575;116.3;3.5;2014;6;2;8;12;2
2014;2739.350256;-21.878;-68.607;111.4;3.6;2014;6;2;10;7;7
2014;2739.363571;-20.899;-69.043;106.9;3.5;2014;6;2;10;26;18
2014;2739.821067;-20.091;-70.522;31.8;3.9;2014;6;2;21;25;5
2014;2740.021071;-22.641;-68.742;102.6;3.8;2014;6;3;2;13;6
2014;2740.039793;-23.94;-66.994;210.4;3.8;2014;6;3;2;40;3
2014;2740.570497;-21.218;-68.681;96;3.5;2014;6;3;15;24;16
2014;2740.635696;-19.346;-70.621;24.8;3.6;2014;6;3;16;58;9
2014;2740.730015;-21.448;-68.363;124.8;3.5;2014;6;3;19;13;58
2014;2741.085722;-20.231;-70.936;21.5;3.9;2014;6;4;3;46;11
2014;2741.390297;-19.975;-70.977;45.5;3.9;2014;6;4;11;4;47
2014;2741.448915;-19.884;-71.065;45.5;4.5;2014;6;4;12;29;11
2014;2741.46292;-19.891;-71.085;22.7;3.5;2014;6;4;12;49;21
2014;2741.560237;-22.262;-68.676;105.7;3.5;2014;6;4;15;9;30
2014;2741.640078;-20.642;-70.847;21.6;5.4;2014;6;4;17;4;28
2014;2741.645404;-20.661;-70.839;20.9;4.3;2014;6;4;17;12;8
2014;2741.69794;-21.174;-68.62;117.3;3.9;2014;6;4;18;27;47
2014;2741.745025;-20.658;-70.819;24.1;4.4;2014;6;4;19;35;35
2014;2742.074559;-21.105;-70.075;41;3.9;2014;6;5;3;30;7
2014;2742.116169;-23.061;-68.591;116.4;3.7;2014;6;5;4;30;2
2014;2742.165494;-19.89;-71.111;26.4;4.6;2014;6;5;5;41;4
2014;2742.188269;-21.104;-68.948;115.6;3.9;2014;6;5;6;13;52
2014;2742.189579;-22.174;-69.176;92.5;3.5;2014;6;5;6;15;45
2014;2742.381991;-24.111;-67.248;222;5.2;2014;6;5;10;52;49
2014;2742.522352;-22.966;-70.516;33.7;4;2014;6;5;14;14;56
2014;2742.73446;-21.622;-68.328;122.3;3.5;2014;6;5;19;20;22
2014;2742.77552;-20.368;-70.257;42.3;5.1;2014;6;5;20;19;30
2014;2742.79003;-20.367;-70.258;41.9;3.6;2014;6;5;20;40;24
2014;2742.876587;-21.204;-67.49;184.3;3.9;2014;6;5;22;45;2
2014;2742.894039;-19.741;-71.073;23;4.4;2014;6;5;23;10;10
2014;2742.962477;-20.389;-68.904;104;4.4;2014;6;6;0;48;43
2014;2743.249414;-20.136;-70.824;22.2;3.5;2014;6;6;7;41;54
2014;2743.293398;-21.498;-68.382;129.3;3.5;2014;6;6;8;45;15
2014;2743.355239;-21.589;-68.298;130.4;3.6;2014;6;6;10;14;18
2014;2743.527162;-19.406;-69.111;117.1;3.6;2014;6;6;14;21;52
2014;2743.749419;-23.116;-66.569;251.2;4.2;2014;6;6;19;41;55
2014;2744.122154;-21.404;-70.089;73.6;3.8;2014;6;7;4;38;39
2014;2744.727967;-19.734;-71.157;55.4;4.5;2014;6;7;19;11;1
2014;2744.808124;-20.764;-67.995;179.9;3.9;2014;6;7;21;6;27
2014;2744.867266;-22.56;-68.759;97.6;4;2014;6;7;22;31;37
2014;2745.081115;-20.574;-70.758;24.9;3.9;2014;6;8;3;39;33
2014;2745.093736;-21.629;-68.4;144.8;3.9;2014;6;8;3;57;44
2014;2745.160641;-21.149;-70.218;42.3;4.2;2014;6;8;5;34;4
2014;2745.820466;-20.197;-70.975;19.3;4.7;2014;6;8;21;24;13
2014;2746.106856;-20.243;-70.257;41.6;3.7;2014;6;9;4;16;37
2014;2746.510212;-21.304;-70.579;56.3;4;2014;6;9;13;57;27
2014;2746.742025;-23.49;-66.966;209.6;4.1;2014;6;9;19;31;16
2014;2747.188627;-19.983;-71.083;26;3.7;2014;6;10;6;14;22
2014;2747.234855;-21.366;-69.414;80.5;3.9;2014;6;10;7;20;57
2014;2747.693411;-20.132;-70.997;19.3;4.1;2014;6;10;18;21;16
2014;2748.330764;-20.276;-71.021;23.7;3.5;2014;6;11;9;39;3
2014;2748.427157;-20.972;-68.757;103.8;4.3;2014;6;11;11;57;51
2014;2748.920076;-19.63;-68.917;5.3;3.7;2014;6;11;23;47;40
2014;2749.584714;-21.49;-68.35;134.5;3.8;2014;6;12;15;44;44
2014;2750.403038;-22.095;-69.834;84.6;3.7;2014;6;13;11;23;8
2014;2750.755417;-21.53;-69.537;25.6;3.5;2014;6;13;19;50;33
2014;2750.852002;-22.585;-68.234;136;5;2014;6;13;22;9;38
2014;2751.171325;-23.977;-66.812;184.5;4.1;2014;6;14;5;49;28
2014;2751.241674;-20.939;-67.929;178.9;3.5;2014;6;14;7;30;46
2014;2751.469522;-22.52;-68.621;101;3.9;2014;6;14;12;58;52
2014;2751.735405;-20.444;-68.82;110;3.7;2014;6;14;19;21;44
2014;2751.783337;-23.965;-67.114;235.2;4.8;2014;6;14;20;30;45
2014;2751.832805;-20.063;-70.914;18.9;4;2014;6;14;21;41;59
2014;2752.13519;-19.567;-70.439;38.1;3.6;2014;6;15;4;57;26
2014;2752.298043;-19.782;-69.399;103;3.9;2014;6;15;8;51;56
2014;2752.340628;-19.72;-70.997;23.8;3.9;2014;6;15;9;53;15
2014;2752.358996;-19.732;-70.965;25.9;3.8;2014;6;15;10;19;42
2014;2752.437278;-19.723;-71.008;24;4.3;2014;6;15;12;12;26
2014;2752.441409;-19.721;-70.999;24.1;4.6;2014;6;15;12;18;23
2014;2752.466447;-21.508;-68.373;125.7;3.6;2014;6;15;12;54;26
2014;2752.536814;-21.665;-68.416;122.1;4;2014;6;15;14;35;46
2014;2752.606777;-20.896;-68.707;106.1;3.8;2014;6;15;16;16;31
2014;2752.640829;-23.892;-66.74;210.6;3.5;2014;6;15;17;5;33
2014;2753.295095;-21.693;-68.396;121.6;3.7;2014;6;16;8;47;41
2014;2753.315984;-23.972;-69.555;95.5;5.2;2014;6;16;9;17;46
2014;2753.439121;-23.734;-67.009;236.7;3.8;2014;6;16;12;15;5
2014;2753.686579;-21.632;-68.46;118.8;3.8;2014;6;16;18;11;25
2014;2753.878508;-21.378;-68.827;113.3;3.5;2014;6;16;22;47;48
2014;2754.515259;-23.18;-67.021;226.2;3.8;2014;6;17;14;4;43
2014;2755.096988;-20.21;-70.939;21.3;4.9;2014;6;18;4;2;25
2014;2755.185478;-20.532;-70.998;26.8;3.7;2014;6;18;6;9;50
2014;2755.740121;-18.33;-69.339;132.2;3.7;2014;6;18;19;28;32
2014;2755.812009;-22.742;-66.801;263.4;4.8;2014;6;18;21;12;3
2014;2755.904331;-20.19;-70.996;18.8;4.2;2014;6;18;23;24;59
2014;2755.905916;-20.208;-70.91;23.1;4.6;2014;6;18;23;27;16
2014;2755.908384;-20.237;-70.886;46.6;4.3;2014;6;18;23;30;49
2014;2755.917897;-20.197;-70.774;42.3;3.7;2014;6;18;23;44;31
2014;2755.962562;-20.206;-70.905;24.1;3.6;2014;6;19;0;48;50
2014;2756.113771;-20.152;-69.115;117.1;3.5;2014;6;19;4;26;35
2014;2756.330464;-19.937;-70.976;46.5;5.8;2014;6;19;9;38;37
2014;2756.345748;-19.87;-71;24.6;4.2;2014;6;19;10;0;38
2014;2756.405201;-19.964;-71.023;46.4;4.8;2014;6;19;11;26;14
2014;2756.757876;-19.836;-70.915;23.9;5.9;2014;6;19;19;54;6
2014;2756.789941;-19.782;-70.998;21.7;3.8;2014;6;19;20;40;16
2014;2756.793268;-19.882;-71.135;25.9;4.1;2014;6;19;20;45;3
2014;2756.888344;-19.823;-70.97;45;4;2014;6;19;23;1;58
2014;2757.063525;-20.707;-69.027;115.4;3.6;2014;6;20;3;14;14
2014;2757.408283;-21.358;-68.422;118.3;3.6;2014;6;20;11;30;41
2014;2757.424628;-19.828;-70.982;27.2;3.8;2014;6;20;11;54;13
2014;2757.452137;-23.85;-66.986;244.3;4.1;2014;6;20;12;33;50
2014;2757.757483;-19.78;-71.027;22.2;5.5;2014;6;20;19;53;32
2014;2757.762985;-19.765;-70.996;45.6;4.3;2014;6;20;20;1;27
2014;2757.777594;-19.788;-70.992;42;5.7;2014;6;20;20;22;29
2014;2757.782407;-19.766;-71.108;22.3;4.1;2014;6;20;20;29;25
2014;2757.820532;-20.958;-68.672;120.2;3.7;2014;6;20;21;24;19
2014;2757.874501;-22.227;-68.743;109.8;3.8;2014;6;20;22;42;2
2014;2757.87504;-19.704;-71.029;21.5;4.7;2014;6;20;22;42;49
2014;2757.895202;-19.744;-71.113;54.1;3.6;2014;6;20;23;11;51
2014;2758.029255;-19.702;-70.994;24.7;3.5;2014;6;21;2;24;53
2014;2758.051571;-24.096;-68.745;99.5;3.7;2014;6;21;2;57;1
2014;2758.171684;-20.607;-70.748;22.2;4.2;2014;6;21;5;49;59
2014;2758.172098;-21.24;-68.517;122.5;4.6;2014;6;21;5;50;34
2014;2758.77436;-21.375;-68.327;126;3.9;2014;6;21;20;17;50
2014;2759.014731;-23.994;-70.465;40.1;3.6;2014;6;22;2;3;58
2014;2759.055586;-19.038;-69.593;92.8;3.9;2014;6;22;3;2;48
2014;2759.173838;-21.068;-68.651;105.2;4.6;2014;6;22;5;53;5
2014;2759.410203;-21.516;-68.42;124.5;3.8;2014;6;22;11;33;27
2014;2759.73549;-19.681;-71.172;49.8;3.8;2014;6;22;19;21;51
2014;2759.852904;-24.061;-67.226;206.9;3.6;2014;6;22;22;10;56
2014;2760.043272;-19.987;-71.082;18.7;3.7;2014;6;23;2;45;4
2014;2760.165859;-20.908;-67.677;183.3;3.6;2014;6;23;5;41;35
2014;2760.27088;-19.342;-69.86;60.7;3.7;2014;6;23;8;12;49
2014;2760.530189;-21.016;-70.243;44;3.9;2014;6;23;14;26;13
2014;2760.763158;-22.045;-68.432;107.9;3.5;2014;6;23;20;1;42
2014;2760.837459;-20.524;-70.891;45.7;3.9;2014;6;23;21;48;42
2014;2760.976186;-19.849;-70.204;48.6;4;2014;6;24;1;8;28
2014;2761.512288;-19.654;-69.471;111.9;3.5;2014;6;24;14;0;27
2014;2761.661033;-24.196;-67.259;210.2;3.7;2014;6;24;17;34;38
2014;2761.977682;-19.846;-71.017;22.4;3.5;2014;6;25;1;10;37
2014;2762.219202;-20.444;-70.647;19.3;3.8;2014;6;25;6;58;24
2014;2762.236007;-20.044;-69.176;97.7;4;2014;6;25;7;22;36
2014;2762.272616;-20.979;-67.897;186.2;3.7;2014;6;25;8;15;19
2014;2762.812236;-22.526;-67.52;196.1;3.8;2014;6;25;21;12;22
2014;2763.00556;-20.306;-70.705;26.3;4.2;2014;6;26;1;50;45
2014;2763.383735;-19.902;-71.081;46.6;3.5;2014;6;26;10;55;20
2014;2763.433361;-20.526;-70.985;23.5;4;2014;6;26;12;6;47
2014;2763.511921;-19.316;-69.464;95.6;3.5;2014;6;26;13;59;55
2014;2763.548821;-24.208;-67.457;178.6;4.1;2014;6;26;14;53;3
2014;2763.775284;-23.217;-68.223;127.9;3.7;2014;6;26;20;19;10
2014;2763.812675;-20.296;-70.93;29.5;3.5;2014;6;26;21;13;0
2014;2763.945083;-19.895;-71.034;24.5;3.6;2014;6;27;0;23;40
2014;2763.956234;-21.451;-68.375;117.3;3.9;2014;6;27;0;39;44
2014;2764.089005;-19.873;-71.101;54.3;4.7;2014;6;27;3;50;55
2014;2764.184085;-19.109;-69.441;117.1;3.8;2014;6;27;6;7;50
2014;2764.21298;-20.115;-70.571;29;3.5;2014;6;27;6;49;27
2014;2764.263601;-19.974;-70.975;46.3;3.6;2014;6;27;8;2;20
2014;2764.906943;-20.188;-71.244;41.7;3.9;2014;6;27;23;28;45
2014;2764.987083;-22.038;-68.609;107.8;4.2;2014;6;28;1;24;9
2014;2765.445665;-19.836;-69.257;101;3.7;2014;6;28;12;24;31
2014;2765.559891;-21.889;-68.475;115.9;3.9;2014;6;28;15;8;60
2014;2765.586764;-20.346;-69.696;52.5;4.6;2014;6;28;15;47;41
2014;2766.822078;-23.135;-66.847;201.9;3.9;2014;6;29;21;26;33
2014;2766.860279;-22.199;-68.759;114.8;3.6;2014;6;29;22;21;33
2014;2766.874502;-21.31;-68.522;120.6;3.9;2014;6;29;22;42;2
2014;2767.032594;-19.872;-70.966;28.2;4.3;2014;6;30;2;29;41
2014;2767.172391;-23.348;-69.332;95.1;3.7;2014;6;30;5;50;60
2014;2767.21618;-20.827;-69.06;110.6;3.5;2014;6;30;6;54;3
2014;2767.309151;-21.106;-68.88;116;3.5;2014;6;30;9;7;56
2014;2767.610386;-20.868;-69.128;112.2;3.8;2014;6;30;16;21;42
2014;2767.906315;-24.046;-70.554;68.2;3.5;2014;6;30;23;27;51
2014;2768.982513;-20.494;-70.2;47.9;4.3;2014;7;1;1;17;34
2014;2769.507307;-21.603;-68.452;122.7;3.7;2014;7;1;13;53;16
2014;2769.578177;-21.089;-68.889;113.7;4.2;2014;7;1;15;35;20
2014;2769.624439;-19.81;-69.275;100.1;3.5;2014;7;1;16;41;57
2014;2769.760319;-22.67;-68.747;103.9;3.7;2014;7;1;19;57;37
2014;2769.77059;-21.212;-68.092;163.7;3.7;2014;7;1;20;12;24
2014;2770.172606;-18.404;-71.498;29.1;3.9;2014;7;2;5;51;18
2014;2770.434714;-20.604;-71.091;2.1;3.5;2014;7;2;12;8;44
2014;2770.5325;-19.687;-70.031;56;3.5;2014;7;2;14;29;33
2014;2770.927391;-23.858;-67.327;200.1;4;2014;7;2;23;58;12
2014;2770.932448;-22.739;-70.625;32.2;3.9;2014;7;3;0;5;29
2014;2771.004372;-20.488;-68.91;101.2;3.5;2014;7;3;1;49;3
2014;2771.019409;-23.987;-67.113;216.5;4.8;2014;7;3;2;10;42
2014;2771.049243;-23.654;-68.709;98.8;3.5;2014;7;3;2;53;40
2014;2771.231424;-21.145;-70.381;38.9;4;2014;7;3;7;16;0
2014;2771.355295;-21.004;-69.755;32.9;4.2;2014;7;3;10;14;23
2014;2772.219503;-20.823;-67.937;181.5;3.9;2014;7;4;6;58;50
2014;2772.351111;-20.7;-67.934;179.2;3.5;2014;7;4;10;8;21
2014;2772.755125;-21.643;-68.423;109.6;3.7;2014;7;4;19;50;8
2014;2772.855514;-18.679;-69.46;114.5;3.7;2014;7;4;22;14;41
2014;2772.93043;-21.724;-68.53;122.3;3.6;2014;7;5;0;2;34
2014;2773.035724;-20.047;-70.941;29;4.5;2014;7;5;2;34;12
2014;2773.336894;-21.55;-68.37;127.2;3.5;2014;7;5;9;47;53
2014;2773.468738;-21.299;-68.77;123;3.9;2014;7;5;12;57;44
2014;2773.714119;-18.794;-69.582;103.9;3.5;2014;7;5;18;51;5
2014;2774.048842;-22.145;-68.611;105.3;4.2;2014;7;6;2;53;5
2014;2774.444321;-18.347;-69.636;130.9;4.4;2014;7;6;12;22;34
2014;2774.779214;-22.143;-68.543;111.1;3.5;2014;7;6;20;24;49
2014;2775.140037;-22.167;-68.72;116.7;3.7;2014;7;7;5;4;24
2014;2775.728227;-19.874;-70.045;54.7;4.1;2014;7;7;19;11;24
2014;2775.823481;-20.852;-70.59;33.6;4.2;2014;7;7;21;28;34
2014;2775.85949;-18.847;-69.247;124.5;4.3;2014;7;7;22;20;25
2014;2776.241823;-20.729;-67.742;198.2;3.5;2014;7;8;7;30;59
2014;2776.484891;-20.306;-69.04;105.6;3.9;2014;7;8;13;20;60
2014;2776.588127;-21.251;-68.827;122.8;4.2;2014;7;8;15;49;39
2014;2776.598323;-20.768;-70.594;29.9;5;2014;7;8;16;4;20
2014;2776.759272;-19.307;-69.432;96.1;4.2;2014;7;8;19;56;6
2014;2777.032343;-22.496;-68.811;107;3.5;2014;7;9;2;29;20
2014;2777.228564;-22.218;-67.471;186.8;4.2;2014;7;9;7;11;53
2014;2777.265212;-22.94;-70.482;39.9;4.3;2014;7;9;8;4;39
2014;2777.309735;-22.885;-68.794;92.7;3.9;2014;7;9;9;8;46
2014;2777.818165;-20.043;-70.964;43.6;3.7;2014;7;9;21;20;55
2014;2778.25119;-20.503;-68.955;102.3;4.2;2014;7;10;7;44;28
2014;2778.947944;-20.468;-69.206;94.2;3.5;2014;7;11;0;27;47
2014;2779.068748;-19.925;-70.967;44.5;4;2014;7;11;3;21;45
2014;2779.243957;-22.938;-70.483;40;4;2014;7;11;7;34;3
2014;2779.710594;-20.916;-67.675;213.4;3.5;2014;7;11;18;46;0
2014;2780.079582;-20.205;-70.863;27.2;3.7;2014;7;12;3;37;21
2014;2780.206644;-21.691;-68.496;125.4;3.5;2014;7;12;6;40;19
2014;2780.207247;-21.687;-68.452;118.6;3.6;2014;7;12;6;41;11
2014;2780.217173;-19.707;-69.148;111.8;4.6;2014;7;12;6;55;29
2014;2780.41475;-20.807;-70.772;26.3;4.2;2014;7;12;11;39;59
2014;2780.485577;-18.582;-69.744;97.9;4.2;2014;7;12;13;21;59
2014;2780.6494;-19.863;-70.94;46.8;3.8;2014;7;12;17;17;53
2014;2781.294386;-24.099;-69.072;111.9;5.2;2014;7;13;8;46;40
2014;2781.558562;-22.148;-67.569;203.1;3.7;2014;7;13;15;7;5
2014;2781.720617;-24.028;-70.535;49.4;4.1;2014;7;13;19;0;26
2014;2781.799646;-20.229;-70.362;38.9;6;2014;7;13;20;54;14
2014;2781.942579;-19.974;-71.001;19.1;3.6;2014;7;14;0;20;4
2014;2782.008758;-23.848;-66.912;247.4;4.7;2014;7;14;1;55;22
2014;2782.716022;-23.39;-69.573;95.4;3.9;2014;7;14;18;53;49
2014;2782.950654;-21.16;-69.2;102.2;3.8;2014;7;15;0;31;42
2014;2783.395579;-19.927;-70.12;45.5;4.8;2014;7;15;11;12;23
2014;2783.551266;-21.336;-68.922;100.9;3.7;2014;7;15;14;56;34
2014;2783.671293;-21.262;-68.638;111.1;3.6;2014;7;15;17;49;25
2014;2783.728861;-21.214;-68.498;123;4;2014;7;15;19;12;19
2014;2784.182658;-19.611;-71.143;47.6;3.5;2014;7;16;6;5;47
2014;2784.758069;-19.656;-69.273;101.9;3.9;2014;7;16;19;54;22
2014;2784.79063;-21.71;-68.436;113.6;3.9;2014;7;16;20;41;16
2014;2784.792163;-21.632;-68.422;121.7;3.7;2014;7;16;20;43;28
2014;2785.041091;-24.317;-67.388;184.7;3.9;2014;7;17;2;41;55
2014;2785.099824;-20.798;-69.162;111.1;3.6;2014;7;17;4;6;30
2014;2785.218713;-22.473;-68.627;99.5;3.7;2014;7;17;6;57;42
2014;2785.321239;-21.077;-67.507;177.3;3.7;2014;7;17;9;25;20
2014;2785.698583;-19.939;-71.001;26.3;3.8;2014;7;17;18;28;43
2014;2785.848591;-20.471;-70.629;27.1;3.8;2014;7;17;22;4;43
2014;2786.212257;-20.137;-71.007;17.6;4;2014;7;18;6;48;24
2014;2786.219147;-20.137;-70.998;14.5;4;2014;7;18;6;58;19
2014;2787.317118;-21.578;-68.391;130;3.7;2014;7;19;9;19;24
2014;2787.385874;-23.817;-66.921;237;3.5;2014;7;19;10;58;25
2014;2787.452975;-23.884;-66.953;232.2;3.6;2014;7;19;12;35;2
2014;2787.741519;-22.822;-68.61;114.2;4.1;2014;7;19;19;30;32
2014;2787.943148;-21.155;-68.465;132.1;3.7;2014;7;20;0;20;53
2014;2788.384271;-19.157;-69.104;124.9;3.9;2014;7;20;10;56;6
2014;2788.807194;-20.152;-70.584;32.7;3.6;2014;7;20;21;5;7
2014;2788.885542;-20.68;-69.184;110;4.2;2014;7;20;22;57;56
2014;2788.943557;-20.147;-70.587;34.1;4.9;2014;7;21;0;21;28
2014;2789.133306;-23.092;-66.968;237.1;3.6;2014;7;21;4;54;43
2014;2789.260023;-23.11;-66.905;227.8;3.9;2014;7;21;7;57;11
2014;2789.298804;-22.981;-66.753;231.3;3.7;2014;7;21;8;53;2
2014;2789.573464;-20.291;-70.004;53.3;4.2;2014;7;21;15;28;32
2014;2789.605758;-22.077;-70.154;44.5;3.7;2014;7;21;16;15;3
2014;2790.032909;-19.591;-70.476;36.5;3.9;2014;7;22;2;30;8
2014;2790.051765;-23.313;-68.838;91.8;4.5;2014;7;22;2;57;18
2014;2790.628167;-19.617;-71.188;23.1;3.5;2014;7;22;16;47;19
2014;2791.100332;-19.18;-69.401;103.8;3.5;2014;7;23;4;7;14
2014;2791.660311;-21.726;-68.422;126.1;3.9;2014;7;23;17;33;36
2014;2791.804189;-21.16;-68.607;123.8;4.5;2014;7;23;21;0;47
2014;2791.830831;-20.238;-68.749;111.4;5.9;2014;7;23;21;39;9
2014;2791.91893;-22.361;-68.572;104.9;3.5;2014;7;23;23;46;1
2014;2793.07638;-22.809;-68.593;108.1;4.4;2014;7;25;3;32;44
2014;2794.360425;-21.825;-68.45;117.3;4.1;2014;7;26;10;21;46
2014;2794.703629;-21.426;-68.388;121.6;3.5;2014;7;26;18;35;59
2014;2794.750282;-21.59;-68.617;101.8;3.7;2014;7;26;19;43;9
2014;2794.821158;-22.976;-69.892;57.2;4.8;2014;7;26;21;25;13
2014;2795.423792;-22.953;-69.033;87.6;4.3;2014;7;27;11;53;1
2014;2795.718473;-22.056;-68.48;106.3;4.1;2014;7;27;18;57;21
2014;2795.862453;-24.108;-67.175;203.1;3.6;2014;7;27;22;24;41
2014;2796.220753;-20.553;-68.926;102.6;3.7;2014;7;28;7;0;38
2014;2796.437701;-20.14;-70.447;35.4;3.5;2014;7;28;12;13;2
2014;2796.6096;-19.885;-71.062;46.2;4.3;2014;7;28;16;20;35
2014;2796.650502;-21.076;-68.699;104.2;3.5;2014;7;28;17;19;28
2014;2796.935956;-20.571;-68.916;107.4;4.1;2014;7;29;0;10;32
2014;2796.961491;-20.13;-70.519;33.3;4.8;2014;7;29;0;47;18
2014;2797.471398;-20.135;-70.503;33.5;4.6;2014;7;29;13;1;34
